entity_label,entity_name,document_path,chunk_index
Concept,plots,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_2-vector-retriever.pdf,8
Example,Pinocchio,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_2-vector-retriever.pdf,8
Process,search for similar movies based on a query,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_2-vector-retriever.pdf,8
Example,Pinocchio,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_2-vector-retriever.pdf,9
Concept,living puppet,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_2-vector-retriever.pdf,9
Concept,cricket as conscience,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_2-vector-retriever.pdf,9
Concept,real boy,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_2-vector-retriever.pdf,9
Example,The Adventures of Pinocchio,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_2-vector-retriever.pdf,9
Concept,puppet-maker Geppetto,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_2-vector-retriever.pdf,9
Concept,major desire,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_2-vector-retriever.pdf,9
Example,Jumanji,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_2-vector-retriever.pdf,9
Concept,magical board game,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_2-vector-retriever.pdf,9
Example,Jumanji,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_2-vector-retriever.pdf,10
Technology,board game,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_2-vector-retriever.pdf,10
Challenge,host of dangers,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_2-vector-retriever.pdf,10
Process,finishing the game,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_2-vector-retriever.pdf,10
Benefit,stopping the dangers,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_2-vector-retriever.pdf,10
Example,"Secret Adventures of Tom Thumb, The",/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_2-vector-retriever.pdf,10
Technology,stop motion animation techniques,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_2-vector-retriever.pdf,10
Technology,LLM,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_2-vector-retriever.pdf,11
Technology,vector retriever,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_2-vector-retriever.pdf,11
Technology,neo4j-graphrag package,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_2-vector-retriever.pdf,11
Technology,RAG pipeline,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_2-vector-retriever.pdf,11
Benefit,answer questions,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_2-vector-retriever.pdf,11
Process,experiment with different queries,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_2-vector-retriever.pdf,11
Benefit,find different movies,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_2-vector-retriever.pdf,11
Concept,queries,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_2-vector-retriever.pdf,11
Technology,LLM,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_2-vector-retriever.pdf,12
Technology,retriever,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_2-vector-retriever.pdf,12
Technology,RAG pipeline,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_2-vector-retriever.pdf,12
Benefit,answer questions,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_2-vector-retriever.pdf,12
Concept,retrieved data,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_2-vector-retriever.pdf,12
Technology,LLM,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,0
Technology,Retrieval-Augmented Generation (RAG),/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,0
Technology,Retriever,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,0
Technology,Vector retriever,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,0
Technology,RAG Pipeline,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,0
Concept,Additional context,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,0
Benefit,More accurate and relevant responses,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,0
Resource,genai-fundamentals/vector_rag.py,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,0
Technology,LLM,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,1
Technology,Neo4j,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,1
Technology,vector retriever,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,1
Technology,GraphRAG pipeline,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,1
Process,connect to Neo4j,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,1
Process,create the vector retriever,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,1
Process,create and configure the LLM,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,1
Process,create the GraphRAG pipeline,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,1
Process,submit a query,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,1
Process,parse the results,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,1
Technology,LLM,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,2
Technology,vector retriever,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,2
Technology,OpenAILLM,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,2
Technology,neo4j_graphrag package,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,2
Technology,gpt-4o,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,2
Concept,temperature,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,3
Technology,gpt-4o,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,3
Technology,OpenAI model,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,3
Concept,model parameter,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,3
Concept,randomness of the generated response,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,3
Concept,model_params,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,3
Resource,OpenAI model,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,3
Technology,LLM,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,4
Technology,retriever,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,4
Technology,neo4j-graphrag package,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,4
Technology,RAG pipeline,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,4
Technology,LLM models,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,4
Benefit,Ability to create your own interface,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,4
Technology,GraphRAG class,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,4
Resource,neo4j-graphrag package documentation,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,4
Technology,LLM,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,5
Technology,GraphRAG,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,5
Concept,user's query,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,5
Technology,retriever,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,5
Concept,relevant context,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,5
Process,find relevant context based on the user's query,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,5
Process,pass the user's query and retrieved context to the LLM,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,5
Technology,LLM,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,6
Concept,user query,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,6
Technology,Vector RAG,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,6
Process,Search,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,6
Concept,retrieved context,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,6
Benefit,generated response,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,6
Concept,retriever_config,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,6
Resource,vector_rag.py,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,6
Technology,LLM,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,7
Concept,context,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,7
Technology,retriever_config,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,7
Technology,vector_rag,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,7
Example,search for similar movies based on a plot,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,7
Process,return context,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,7
Benefit,understanding how the LLM generated the response,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,7
Technology,LLM,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,8
Concept,context,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,8
Technology,vector retriever,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,8
Technology,search method,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,8
Process,experiment with different queries,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,8
Resource,vector_rag.py,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,8
Benefit,understanding how the LLM generated the response,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,8
Concept,generated response,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,8
Concept,retriever_result,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,8
Example,return_context=True,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,8
Process,add the return_context=True parameter to the search method,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,8
Technology,LLM,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,9
Concept,context,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,9
Technology,vector retriever,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,9
Concept,temperature parameter,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,9
Concept,LLM configuration,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,9
Challenge,inconsistent responses,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,9
Concept,randomness,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,9
Technology,LLM,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,10
Technology,vector search,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,10
Technology,graph traversal,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,10
Concept,relationships,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,10
Benefit,enhanced information retrieval,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,10
Technology,vector retriever,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,10
Technology,GraphRAG pipeline,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,10
Technology,advanced retriever,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_3-rag.pdf,10
Concept,Graph,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,1
Example,Movie recommendations based on rating,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,1
Example,What year was the movie Babe released?,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,1
Process,Converting natural language queries into Cypher queries,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,1
Benefit,Execution of Cypher queries against the graph,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,1
Technology,Text to Cypher retriever,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,1
Concept,Natural language queries,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,1
Concept,Cypher queries,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,1
Technology,LLM,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,2
Concept,User query,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,2
Technology,Neo4j,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,2
Concept,Graph schema,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,2
Technology,Embedder,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,2
Technology,GraphRAG pipeline,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,2
Technology,Text to Cypher retriever,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,2
Benefit,Context generation,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,2
Resource,genai_fundamentals/text2cypher_rag.py,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,2
Technology,LLM,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,3
Concept,temperature,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,3
Technology,Neo4j,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,3
Technology,GraphRAG,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,3
Technology,embedder,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,3
Concept,Cypher queries,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,3
Technology,TextToCypherRetriever,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,3
Resource,text2cypher_rag.py,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,3
Concept,temperature,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,4
Technology,Cypher,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,4
Technology,TextToCypherRetriever,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,4
Technology,graph,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,4
Benefit,deterministic and precise output,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,4
Process,set temperature to 0,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,4
Technology,Cypher,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,5
Concept,query,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,5
Concept,graph schema,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,5
Technology,retriever,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,5
Resource,text2cypher_rag.py,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,5
Technology,database,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,5
Process,read graph schema,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,5
Technology,Cypher,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,6
Technology,Generated Cypher query,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,6
Process,Submitting a query,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,6
Process,Reviewing results,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,6
Process,Validating generated Cypher queries,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,6
Process,Handling exceptions,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,6
Challenge,Generated Cypher query may not return results,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,6
Challenge,Generated Cypher query may be syntactically incorrect,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,6
Example,Who directed the movie Superman?,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,6
Example,How many movies are in the Sci-Fi genre?,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,6
Example,What are examples of Action movies?,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,6
Technology,Cypher queries,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,7
Process,exception handling,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,7
